Order ID,Product ID,Customer ID,Date,Quantity,Region,Name_x,Age,Country,Join Date,Name_y,Category,Cost Price,Selling Price,Revenue,Cost,Profit,Order Date,Month
ORD00762,PROD001,CUST0078,2024-09-13,4,North,Claudia Mccullough,51,Afghanistan,2024-09-13,Laptop,Electronics,247,325,1300,988,312,2024-09-13,2024-09
ORD00935,PROD001,CUST0078,2023-11-30,2,East,Claudia Mccullough,51,Afghanistan,2024-09-13,Laptop,Electronics,247,325,650,494,156,2023-11-30,2023-11
ORD00325,PROD007,CUST0114,2024-11-22,3,South,Kimberly Morris,25,Cape Verde,2024-03-29,Printer,Accessories,356,387,1161,1068,93,2024-11-22,2024-11
ORD00150,PROD007,CUST0115,2024-07-07,3,South,Devin Rogers,52,Romania,2025-03-18,Printer,Accessories,356,387,1161,1068,93,2024-07-07,2024-07
ORD00326,PROD007,CUST0040,2025-05-07,3,North,George Vincent,69,Kuwait,2022-11-10,Printer,Accessories,356,387,1161,1068,93,2025-05-07,2025-05
ORD00009,PROD007,CUST0103,2025-03-12,4,East,Martin Fitzpatrick,42,Cote d'Ivoire,2022-10-29,Printer,Accessories,356,387,1548,1424,124,2025-03-12,2025-03
ORD00563,PROD007,CUST0154,2023-09-12,4,South,Leslie Young,43,Finland,2023-01-05,Printer,Accessories,356,387,1548,1424,124,2023-09-12,2023-09
ORD00299,PROD007,CUST0029,2023-08-07,3,South,Pamela Parker,61,Swaziland,2022-05-28,Printer,Accessories,356,387,1161,1068,93,2023-08-07,2023-08
ORD00853,PROD007,CUST0098,2024-01-08,2,West,Robert Walls,58,Western Sahara,2024-05-14,Printer,Accessories,356,387,774,712,62,2024-01-08,2024-01
ORD00169,PROD007,CUST0037,2023-09-04,3,East,Michael Castro,64,Mauritius,2022-09-19,Printer,Accessories,356,387,1161,1068,93,2023-09-04,2023-09
ORD00018,PROD007,CUST0075,2024-10-24,3,West,Anthony Hester,35,Saint Barthelemy,2025-02-24,Printer,Accessories,356,387,1161,1068,93,2024-10-24,2024-10
ORD00393,PROD007,CUST0070,2025-02-08,4,East,Hannah Santiago,19,Nauru,2023-11-06,Printer,Accessories,356,387,1548,1424,124,2025-02-08,2025-02
ORD00020,PROD007,CUST0146,2024-05-06,1,West,Aaron Miller,22,Congo,2025-01-25,Printer,Accessories,356,387,387,356,31,2024-05-06,2024-05
ORD00355,PROD007,CUST0100,2024-09-06,3,East,Joshua Morton,32,Cocos (Keeling) Islands,2024-04-13,Printer,Accessories,356,387,1161,1068,93,2024-09-06,2024-09
ORD00160,PROD007,CUST0017,2024-04-06,1,South,Dominique Ward,20,Paraguay,2022-11-29,Printer,Accessories,356,387,387,356,31,2024-04-06,2024-04
ORD00179,PROD007,CUST0153,2023-08-01,2,West,Christina Meyer,32,Montserrat,2023-12-04,Printer,Accessories,356,387,774,712,62,2023-08-01,2023-08
ORD00248,PROD007,CUST0153,2023-06-14,1,West,Christina Meyer,32,Montserrat,2023-12-04,Printer,Accessories,356,387,387,356,31,2023-06-14,2023-06
ORD00823,PROD007,CUST0076,2024-09-27,1,North,Tara Osborne,43,Denmark,2023-11-25,Printer,Accessories,356,387,387,356,31,2024-09-27,2024-09
ORD00669,PROD007,CUST0117,2023-05-30,4,North,Tina Cole,50,Romania,2023-11-14,Printer,Accessories,356,387,1548,1424,124,2023-05-30,2023-05
ORD00946,PROD007,CUST0106,2024-01-19,1,East,Kenneth Scott,41,Mozambique,2023-05-28,Printer,Accessories,356,387,387,356,31,2024-01-19,2024-01
ORD00041,PROD007,CUST0168,2023-09-18,2,North,Christina Owen,62,Somalia,2022-11-01,Printer,Accessories,356,387,774,712,62,2023-09-18,2023-09
ORD00046,PROD007,CUST0138,2024-04-27,1,West,Diana Freeman,52,Bahamas,2023-04-03,Printer,Accessories,356,387,387,356,31,2024-04-27,2024-04
ORD00543,PROD007,CUST0145,2024-11-28,1,East,Ryan Jones,18,Liberia,2022-11-06,Printer,Accessories,356,387,387,356,31,2024-11-28,2024-11
ORD00198,PROD007,CUST0046,2023-08-21,2,East,Gary Walker,26,Oman,2025-01-10,Printer,Accessories,356,387,774,712,62,2023-08-21,2023-08
ORD00053,PROD007,CUST0064,2024-12-24,3,West,Todd Singh,31,Belgium,2022-09-29,Printer,Accessories,356,387,1161,1068,93,2024-12-24,2024-12
ORD00763,PROD007,CUST0130,2023-08-06,2,South,Gina Cortez,40,Lebanon,2023-05-04,Printer,Accessories,356,387,774,712,62,2023-08-06,2023-08
ORD00269,PROD007,CUST0054,2025-04-12,4,West,Alyssa Levine,43,Swaziland,2022-11-27,Printer,Accessories,356,387,1548,1424,124,2025-04-12,2025-04
ORD00056,PROD007,CUST0107,2023-07-19,1,East,Brianna Buchanan,18,Falkland Islands (Malvinas),2025-01-21,Printer,Accessories,356,387,387,356,31,2023-07-19,2023-07
ORD00928,PROD007,CUST0051,2024-03-20,4,North,Alex Graham,31,Estonia,2022-10-10,Printer,Accessories,356,387,1548,1424,124,2024-03-20,2024-03
ORD00353,PROD007,CUST0181,2024-05-20,1,East,Bailey Chapman,62,Burkina Faso,2022-12-26,Printer,Accessories,356,387,387,356,31,2024-05-20,2024-05
ORD00370,PROD007,CUST0181,2024-04-28,1,North,Bailey Chapman,62,Burkina Faso,2022-12-26,Printer,Accessories,356,387,387,356,31,2024-04-28,2024-04
ORD00876,PROD007,CUST0149,2023-10-04,2,East,Christopher Smith,56,Gibraltar,2024-04-17,Printer,Accessories,356,387,774,712,62,2023-10-04,2023-10
ORD00065,PROD007,CUST0011,2025-01-29,3,South,Louis Patel,28,Poland,2022-12-01,Printer,Accessories,356,387,1161,1068,93,2025-01-29,2025-01
ORD00234,PROD007,CUST0187,2024-02-19,3,East,Nathan Arnold,37,Jamaica,2022-07-18,Printer,Accessories,356,387,1161,1068,93,2024-02-19,2024-02
ORD00564,PROD007,CUST0150,2024-05-04,2,East,Joshua Harris,44,Netherlands Antilles,2024-06-12,Printer,Accessories,356,387,774,712,62,2024-05-04,2024-05
ORD00966,PROD007,CUST0056,2024-05-15,1,East,Megan Johnson,37,Togo,2023-04-23,Printer,Accessories,356,387,387,356,31,2024-05-15,2024-05
ORD00404,PROD007,CUST0148,2024-05-13,1,West,Rachel Bell,31,Macedonia,2024-06-10,Printer,Accessories,356,387,387,356,31,2024-05-13,2024-05
ORD00289,PROD007,CUST0073,2025-02-25,4,South,Brandon Wilson,21,Swaziland,2023-05-08,Printer,Accessories,356,387,1548,1424,124,2025-02-25,2025-02
ORD00786,PROD007,CUST0171,2023-12-16,3,North,Joseph Potts,46,Venezuela,2024-10-23,Printer,Accessories,356,387,1161,1068,93,2023-12-16,2023-12
ORD00386,PROD007,CUST0104,2024-06-23,1,South,Seth Smith,24,Senegal,2023-06-26,Printer,Accessories,356,387,387,356,31,2024-06-23,2024-06
ORD00943,PROD007,CUST0035,2023-10-10,3,East,Troy Leonard,33,Yemen,2023-04-25,Printer,Accessories,356,387,1161,1068,93,2023-10-10,2023-10
ORD00758,PROD007,CUST0108,2024-11-28,3,North,Sydney Lopez,61,Morocco,2024-06-19,Printer,Accessories,356,387,1161,1068,93,2024-11-28,2024-11
ORD00102,PROD007,CUST0179,2023-07-04,3,East,Christopher Henderson,19,Northern Mariana Islands,2022-09-29,Printer,Accessories,356,387,1161,1068,93,2023-07-04,2023-07
ORD00433,PROD007,CUST0179,2025-01-11,4,North,Christopher Henderson,19,Northern Mariana Islands,2022-09-29,Printer,Accessories,356,387,1548,1424,124,2025-01-11,2025-01
ORD00857,PROD007,CUST0102,2024-10-26,1,South,Melissa Wolfe,18,Burundi,2022-11-03,Printer,Accessories,356,387,387,356,31,2024-10-26,2024-10
ORD00884,PROD007,CUST0102,2024-07-26,2,East,Melissa Wolfe,18,Burundi,2022-11-03,Printer,Accessories,356,387,774,712,62,2024-07-26,2024-07
ORD00108,PROD007,CUST0044,2025-04-12,2,West,Christina Gardner,24,Bahrain,2024-05-03,Printer,Accessories,356,387,774,712,62,2025-04-12,2025-04
ORD00908,PROD007,CUST0044,2024-05-02,2,North,Christina Gardner,24,Bahrain,2024-05-03,Printer,Accessories,356,387,774,712,62,2024-05-02,2024-05
ORD01000,PROD007,CUST0049,2025-02-08,3,West,Jasmine Fischer,21,Angola,2023-06-21,Printer,Accessories,356,387,1161,1068,93,2025-02-08,2025-02
ORD00968,PROD007,CUST0189,2024-05-01,4,East,Alison Wright,28,China,2023-04-16,Printer,Accessories,356,387,1548,1424,124,2024-05-01,2024-05
ORD00341,PROD007,CUST0080,2024-02-14,4,West,Darryl Gaines,53,Mali,2023-01-31,Printer,Accessories,356,387,1548,1424,124,2024-02-14,2024-02
ORD00728,PROD007,CUST0118,2024-02-15,1,South,Cory Waller,22,Kiribati,2023-05-27,Printer,Accessories,356,387,387,356,31,2024-02-15,2024-02
ORD00846,PROD007,CUST0089,2024-05-26,4,East,Kristina Smith,38,Kenya,2023-09-17,Printer,Accessories,356,387,1548,1424,124,2024-05-26,2024-05
ORD00252,PROD007,CUST0059,2024-09-14,3,North,Jonathan Gomez,24,Liechtenstein,2022-09-14,Printer,Accessories,356,387,1161,1068,93,2024-09-14,2024-09
ORD00627,PROD007,CUST0032,2025-02-28,1,East,Randy Hughes,44,Eritrea,2023-01-19,Printer,Accessories,356,387,387,356,31,2025-02-28,2025-02
ORD00137,PROD007,CUST0010,2024-01-03,1,East,Robert Wilson,40,Norway,2025-01-16,Printer,Accessories,356,387,387,356,31,2024-01-03,2024-01
ORD00203,PROD007,CUST0016,2024-06-26,3,South,Jason George,41,Cook Islands,2024-07-12,Printer,Accessories,356,387,1161,1068,93,2024-06-26,2024-06
ORD00792,PROD007,CUST0151,2024-02-13,1,North,Joseph Richardson,26,Papua New Guinea,2025-05-09,Printer,Accessories,356,387,387,356,31,2024-02-13,2024-02
ORD00524,PROD007,CUST0072,2025-01-25,4,North,Justin Austin,59,Iraq,2024-08-11,Printer,Accessories,356,387,1548,1424,124,2025-01-25,2025-01
ORD00896,PROD007,CUST0072,2024-10-06,1,North,Justin Austin,59,Iraq,2024-08-11,Printer,Accessories,356,387,387,356,31,2024-10-06,2024-10
ORD00630,PROD007,CUST0082,2024-09-06,1,North,Kyle Kaufman,48,Kyrgyz Republic,2022-08-04,Printer,Accessories,356,387,387,356,31,2024-09-06,2024-09
ORD00162,PROD007,CUST0159,2024-10-06,2,South,Heather Smith,56,French Guiana,2023-04-28,Printer,Accessories,356,387,774,712,62,2024-10-06,2024-10
ORD00359,PROD007,CUST0188,2023-12-09,2,North,Stephanie Hawkins,47,Albania,2023-05-02,Printer,Accessories,356,387,774,712,62,2023-12-09,2023-12
ORD00609,PROD007,CUST0188,2023-12-28,2,South,Stephanie Hawkins,47,Albania,2023-05-02,Printer,Accessories,356,387,774,712,62,2023-12-28,2023-12
ORD00617,PROD007,CUST0045,2024-07-28,3,East,Diana Olson,38,Montserrat,2023-07-18,Printer,Accessories,356,387,1161,1068,93,2024-07-28,2024-07
ORD00929,PROD007,CUST0015,2024-06-24,4,West,James Gentry,57,French Polynesia,2022-12-18,Printer,Accessories,356,387,1548,1424,124,2024-06-24,2024-06
ORD00176,PROD007,CUST0120,2024-06-21,4,South,Margaret Bryant,56,Faroe Islands,2024-08-11,Printer,Accessories,356,387,1548,1424,124,2024-06-21,2024-06
ORD00615,PROD007,CUST0141,2023-05-16,1,East,Matthew Griffin,54,Niue,2022-10-30,Printer,Accessories,356,387,387,356,31,2023-05-16,2023-05
ORD00984,PROD007,CUST0141,2025-01-14,1,North,Matthew Griffin,54,Niue,2022-10-30,Printer,Accessories,356,387,387,356,31,2025-01-14,2025-01
ORD00774,PROD007,CUST0161,2023-06-13,2,South,Amy Todd,69,Denmark,2024-03-24,Printer,Accessories,356,387,774,712,62,2023-06-13,2023-06
ORD00511,PROD007,CUST0126,2023-09-02,3,South,Samantha Serrano,29,Mexico,2024-03-14,Printer,Accessories,356,387,1161,1068,93,2023-09-02,2023-09
ORD00218,PROD007,CUST0158,2024-11-15,1,East,Alex Cooper,49,Canada,2023-07-16,Printer,Accessories,356,387,387,356,31,2024-11-15,2024-11
ORD00666,PROD007,CUST0096,2024-02-07,1,North,Carlos Kidd,42,Argentina,2024-01-27,Printer,Accessories,356,387,387,356,31,2024-02-07,2024-02
ORD00983,PROD007,CUST0123,2023-09-25,1,West,John Henry,24,Turkey,2022-05-19,Printer,Accessories,356,387,387,356,31,2023-09-25,2023-09
ORD00970,PROD007,CUST0184,2025-01-30,3,South,Luis Stephens,45,Bulgaria,2024-05-18,Printer,Accessories,356,387,1161,1068,93,2025-01-30,2025-01
ORD00213,PROD007,CUST0177,2023-12-31,3,West,Jason Carlson,39,Andorra,2023-04-24,Printer,Accessories,356,387,1161,1068,93,2023-12-31,2023-12
ORD00231,PROD007,CUST0088,2023-12-26,1,East,Deborah Knox,57,Azerbaijan,2022-09-17,Printer,Accessories,356,387,387,356,31,2023-12-26,2023-12
ORD00937,PROD007,CUST0196,2024-10-06,3,East,Raymond Hernandez,69,Eritrea,2024-03-17,Printer,Accessories,356,387,1161,1068,93,2024-10-06,2024-10
ORD00397,PROD007,CUST0063,2024-02-06,4,West,Daniel Strickland,52,Netherlands Antilles,2023-11-18,Printer,Accessories,356,387,1548,1424,124,2024-02-06,2024-02
ORD00939,PROD007,CUST0052,2024-01-13,2,West,Tabitha Williams,67,Cambodia,2024-01-31,Printer,Accessories,356,387,774,712,62,2024-01-13,2024-01
ORD00529,PROD007,CUST0110,2025-04-17,2,East,Samantha Williams,41,Hong Kong,2022-05-23,Printer,Accessories,356,387,774,712,62,2025-04-17,2025-04
ORD00715,PROD007,CUST0163,2025-01-24,1,South,Mrs. Susan Rubio,21,Saudi Arabia,2023-08-07,Printer,Accessories,356,387,387,356,31,2025-01-24,2025-01
ORD00936,PROD007,CUST0125,2023-06-30,1,East,Natasha Mcintosh,25,Iran,2022-07-28,Printer,Accessories,356,387,387,356,31,2023-06-30,2023-06
ORD00320,PROD007,CUST0060,2024-02-27,1,North,William Stout,61,Cameroon,2023-07-24,Printer,Accessories,356,387,387,356,31,2024-02-27,2024-02
ORD00485,PROD007,CUST0060,2023-10-23,2,East,William Stout,61,Cameroon,2023-07-24,Printer,Accessories,356,387,774,712,62,2023-10-23,2023-10
ORD00322,PROD007,CUST0028,2024-08-05,4,West,Anne White,39,Jamaica,2022-09-19,Printer,Accessories,356,387,1548,1424,124,2024-08-05,2024-08
ORD00467,PROD007,CUST0197,2024-12-28,1,South,Mario Lee,30,Nigeria,2022-08-09,Printer,Accessories,356,387,387,356,31,2024-12-28,2024-12
ORD00906,PROD007,CUST0048,2024-09-07,1,East,Jerry Martin,35,Japan,2024-07-21,Printer,Accessories,356,387,387,356,31,2024-09-07,2024-09
ORD00363,PROD007,CUST0058,2024-07-11,2,East,Christopher Gonzales,64,Serbia,2022-12-29,Printer,Accessories,356,387,774,712,62,2024-07-11,2024-07
ORD00493,PROD007,CUST0174,2023-09-17,4,North,Martin Rose,49,Colombia,2024-08-18,Printer,Accessories,356,387,1548,1424,124,2023-09-17,2023-09
ORD00624,PROD007,CUST0119,2024-12-15,3,East,Peter Henderson,59,Yemen,2023-05-07,Printer,Accessories,356,387,1161,1068,93,2024-12-15,2024-12
ORD00768,PROD007,CUST0001,2024-10-29,4,East,Robert Hale,56,Liechtenstein,2025-02-20,Printer,Accessories,356,387,1548,1424,124,2024-10-29,2024-10
ORD00671,PROD007,CUST0066,2023-10-15,3,West,Angela Davis,53,Russian Federation,2022-09-29,Printer,Accessories,356,387,1161,1068,93,2023-10-15,2023-10
ORD00779,PROD007,CUST0043,2024-08-09,2,West,Andrea Kelly,68,Peru,2024-01-16,Printer,Accessories,356,387,774,712,62,2024-08-09,2024-08
ORD00964,PROD007,CUST0071,2025-02-15,4,East,Jeffrey Morrison,23,Pakistan,2023-06-04,Printer,Accessories,356,387,1548,1424,124,2025-02-15,2025-02
ORD00588,PROD010,CUST0114,2023-11-16,3,South,Kimberly Morris,25,Cape Verde,2024-03-29,Charger,Electronics,201,333,999,603,396,2023-11-16,2023-11
ORD00161,PROD010,CUST0014,2023-09-19,1,South,Matthew Alvarado,53,United Arab Emirates,2024-12-10,Charger,Electronics,201,333,333,201,132,2023-09-19,2023-09
ORD00513,PROD010,CUST0009,2024-05-24,4,North,Laura Maddox,36,Ireland,2025-02-22,Charger,Electronics,201,333,1332,804,528,2024-05-24,2024-05
ORD00892,PROD010,CUST0009,2025-03-05,1,North,Laura Maddox,36,Ireland,2025-02-22,Charger,Electronics,201,333,333,201,132,2025-03-05,2025-03
ORD00186,PROD010,CUST0194,2024-01-26,1,South,Dr. Joseph Wood,18,Maldives,2024-03-09,Charger,Electronics,201,333,333,201,132,2024-01-26,2024-01
ORD00839,PROD010,CUST0194,2023-08-18,1,West,Dr. Joseph Wood,18,Maldives,2024-03-09,Charger,Electronics,201,333,333,201,132,2023-08-18,2023-08
ORD00415,PROD010,CUST0022,2024-02-23,1,West,Mark Taylor,47,Albania,2024-01-17,Charger,Electronics,201,333,333,201,132,2024-02-23,2024-02
ORD00782,PROD010,CUST0029,2023-09-26,1,East,Pamela Parker,61,Swaziland,2022-05-28,Charger,Electronics,201,333,333,201,132,2023-09-26,2023-09
ORD00864,PROD010,CUST0109,2025-04-04,4,East,Ashley Boone,25,Nepal,2023-10-19,Charger,Electronics,201,333,1332,804,528,2025-04-04,2025-04
ORD00016,PROD010,CUST0098,2025-04-04,2,South,Robert Walls,58,Western Sahara,2024-05-14,Charger,Electronics,201,333,666,402,264,2025-04-04,2025-04
ORD00293,PROD010,CUST0098,2024-06-18,1,West,Robert Walls,58,Western Sahara,2024-05-14,Charger,Electronics,201,333,333,201,132,2024-06-18,2024-06
ORD00222,PROD010,CUST0037,2025-02-11,2,East,Michael Castro,64,Mauritius,2022-09-19,Charger,Electronics,201,333,666,402,264,2025-02-11,2025-02
ORD00632,PROD010,CUST0146,2024-07-06,1,South,Aaron Miller,22,Congo,2025-01-25,Charger,Electronics,201,333,333,201,132,2024-07-06,2024-07
ORD00375,PROD010,CUST0100,2024-01-21,2,East,Joshua Morton,32,Cocos (Keeling) Islands,2024-04-13,Charger,Electronics,201,333,666,402,264,2024-01-21,2024-01
ORD00608,PROD010,CUST0041,2024-02-22,1,East,Jodi Thompson,20,Guatemala,2024-04-30,Charger,Electronics,201,333,333,201,132,2024-02-22,2024-02
ORD00358,PROD010,CUST0166,2023-08-19,2,South,Jordan Stanton,40,Swaziland,2024-05-21,Charger,Electronics,201,333,666,402,264,2023-08-19,2023-08
ORD00750,PROD010,CUST0165,2023-11-04,3,North,Katrina Campbell,54,Denmark,2022-06-08,Charger,Electronics,201,333,999,603,396,2023-11-04,2023-11
ORD00223,PROD010,CUST0153,2024-04-25,2,East,Christina Meyer,32,Montserrat,2023-12-04,Charger,Electronics,201,333,666,402,264,2024-04-25,2024-04
ORD00994,PROD010,CUST0122,2025-03-13,3,South,Cynthia Price,45,Greenland,2024-12-30,Charger,Electronics,201,333,999,603,396,2025-03-13,2025-03
ORD00544,PROD010,CUST0076,2023-10-02,4,West,Tara Osborne,43,Denmark,2023-11-25,Charger,Electronics,201,333,1332,804,528,2023-10-02,2023-10
ORD00873,PROD010,CUST0076,2024-05-13,2,East,Tara Osborne,43,Denmark,2023-11-25,Charger,Electronics,201,333,666,402,264,2024-05-13,2024-05
ORD00691,PROD010,CUST0087,2024-07-22,2,South,John Barber,40,Syrian Arab Republic,2023-07-13,Charger,Electronics,201,333,666,402,264,2024-07-22,2024-07
ORD00037,PROD010,CUST0027,2024-04-25,4,South,Charles Knox,29,Korea,2023-11-08,Charger,Electronics,201,333,1332,804,528,2024-04-25,2024-04
ORD00581,PROD010,CUST0134,2023-09-30,4,South,Lauren Alexander,61,Belize,2023-06-11,Charger,Electronics,201,333,1332,804,528,2023-09-30,2023-09
ORD00612,PROD010,CUST0012,2024-01-08,1,South,Stefanie Morton,28,Panama,2024-05-18,Charger,Electronics,201,333,333,201,132,2024-01-08,2024-01
ORD00395,PROD010,CUST0199,2024-05-13,3,West,Ryan Meyer,20,Peru,2024-07-23,Charger,Electronics,201,333,999,603,396,2024-05-13,2024-05
ORD00367,PROD010,CUST0138,2024-11-11,2,South,Diana Freeman,52,Bahamas,2023-04-03,Charger,Electronics,201,333,666,402,264,2024-11-11,2024-11
ORD00980,PROD010,CUST0173,2023-10-09,2,West,Tracy Smith,30,Senegal,2024-11-18,Charger,Electronics,201,333,666,402,264,2023-10-09,2023-10
ORD00818,PROD010,CUST0145,2024-04-21,3,South,Ryan Jones,18,Liberia,2022-11-06,Charger,Electronics,201,333,999,603,396,2024-04-21,2024-04
ORD00054,PROD010,CUST0130,2024-05-28,2,East,Gina Cortez,40,Lebanon,2023-05-04,Charger,Electronics,201,333,666,402,264,2024-05-28,2024-05
ORD00549,PROD010,CUST0054,2024-10-12,4,South,Alyssa Levine,43,Swaziland,2022-11-27,Charger,Electronics,201,333,1332,804,528,2024-10-12,2024-10
ORD00868,PROD010,CUST0054,2024-11-04,4,West,Alyssa Levine,43,Swaziland,2022-11-27,Charger,Electronics,201,333,1332,804,528,2024-11-04,2024-11
ORD00261,PROD010,CUST0107,2024-02-22,3,North,Brianna Buchanan,18,Falkland Islands (Malvinas),2025-01-21,Charger,Electronics,201,333,999,603,396,2024-02-22,2024-02
ORD00057,PROD010,CUST0193,2025-01-07,3,South,Angela Quinn,50,Sao Tome and Principe,2023-08-26,Charger,Electronics,201,333,999,603,396,2025-01-07,2025-01
ORD00142,PROD010,CUST0026,2024-07-25,4,North,Sharon Turner,50,Brazil,2025-04-10,Charger,Electronics,201,333,1332,804,528,2024-07-25,2024-07
ORD00435,PROD010,CUST0026,2025-03-27,1,East,Sharon Turner,50,Brazil,2025-04-10,Charger,Electronics,201,333,333,201,132,2025-03-27,2025-03
ORD00245,PROD010,CUST0011,2024-04-07,1,North,Louis Patel,28,Poland,2022-12-01,Charger,Electronics,201,333,333,201,132,2024-04-07,2024-04
ORD00294,PROD010,CUST0011,2023-09-11,3,North,Louis Patel,28,Poland,2022-12-01,Charger,Electronics,201,333,999,603,396,2023-09-11,2023-09
ORD00310,PROD010,CUST0187,2024-01-18,2,West,Nathan Arnold,37,Jamaica,2022-07-18,Charger,Electronics,201,333,666,402,264,2024-01-18,2024-01
ORD00372,PROD010,CUST0039,2025-04-04,2,West,Sean Estrada,61,France,2023-05-23,Charger,Electronics,201,333,666,402,264,2025-04-04,2025-04
ORD00441,PROD010,CUST0039,2024-01-09,4,North,Sean Estrada,61,France,2023-05-23,Charger,Electronics,201,333,1332,804,528,2024-01-09,2024-01
ORD00163,PROD010,CUST0152,2024-07-25,1,East,Daniel Garcia,32,United States Virgin Islands,2023-11-06,Charger,Electronics,201,333,333,201,132,2024-07-25,2024-07
ORD00254,PROD010,CUST0148,2024-12-30,1,North,Rachel Bell,31,Macedonia,2024-06-10,Charger,Electronics,201,333,333,201,132,2024-12-30,2024-12
ORD00552,PROD010,CUST0148,2024-11-23,2,West,Rachel Bell,31,Macedonia,2024-06-10,Charger,Electronics,201,333,666,402,264,2024-11-23,2024-11
ORD00236,PROD010,CUST0061,2023-05-16,3,South,Melanie Lawson,25,United States Virgin Islands,2022-10-18,Charger,Electronics,201,333,999,603,396,2023-05-16,2023-05
ORD00815,PROD010,CUST0171,2023-12-29,2,North,Joseph Potts,46,Venezuela,2024-10-23,Charger,Electronics,201,333,666,402,264,2023-12-29,2023-12
ORD00168,PROD010,CUST0131,2024-05-08,4,South,Robert Patel,41,Macao,2024-09-03,Charger,Electronics,201,333,1332,804,528,2024-05-08,2024-05
ORD00575,PROD010,CUST0172,2025-04-11,2,East,John Alvarez,53,Mozambique,2023-01-18,Charger,Electronics,201,333,666,402,264,2025-04-11,2025-04
ORD00753,PROD010,CUST0044,2024-07-08,4,West,Christina Gardner,24,Bahrain,2024-05-03,Charger,Electronics,201,333,1332,804,528,2024-07-08,2024-07
ORD00649,PROD010,CUST0049,2025-02-06,2,West,Jasmine Fischer,21,Angola,2023-06-21,Charger,Electronics,201,333,666,402,264,2025-02-06,2025-02
ORD00475,PROD010,CUST0189,2023-10-22,4,West,Alison Wright,28,China,2023-04-16,Charger,Electronics,201,333,1332,804,528,2023-10-22,2023-10
ORD00260,PROD010,CUST0074,2024-11-14,4,East,Christine Rodriguez,46,Bangladesh,2023-03-14,Charger,Electronics,201,333,1332,804,528,2024-11-14,2024-11
ORD00246,PROD010,CUST0062,2024-12-05,2,North,Matthew Graves,64,Afghanistan,2023-06-07,Charger,Electronics,201,333,666,402,264,2024-12-05,2024-12
ORD00593,PROD010,CUST0062,2024-03-10,1,South,Matthew Graves,64,Afghanistan,2023-06-07,Charger,Electronics,201,333,333,201,132,2024-03-10,2024-03
ORD00797,PROD010,CUST0080,2023-10-03,4,East,Darryl Gaines,53,Mali,2023-01-31,Charger,Electronics,201,333,1332,804,528,2023-10-03,2023-10
ORD00825,PROD010,CUST0089,2023-11-01,1,East,Kristina Smith,38,Kenya,2023-09-17,Charger,Electronics,201,333,333,201,132,2023-11-01,2023-11
ORD00638,PROD010,CUST0059,2024-11-24,3,West,Jonathan Gomez,24,Liechtenstein,2022-09-14,Charger,Electronics,201,333,999,603,396,2024-11-24,2024-11
ORD00144,PROD010,CUST0135,2024-03-17,4,East,Paula Carlson,57,Paraguay,2023-06-02,Charger,Electronics,201,333,1332,804,528,2024-03-17,2024-03
ORD00400,PROD010,CUST0079,2023-12-10,1,East,Kenneth Obrien,27,Wallis and Futuna,2023-05-22,Charger,Electronics,201,333,333,201,132,2023-12-10,2023-12
ORD00360,PROD010,CUST0007,2024-04-04,3,West,Eric Cisneros,38,Samoa,2024-03-06,Charger,Electronics,201,333,999,603,396,2024-04-04,2024-04
ORD00152,PROD010,CUST0072,2023-05-19,3,South,Justin Austin,59,Iraq,2024-08-11,Charger,Electronics,201,333,999,603,396,2023-05-19,2023-05
ORD00253,PROD010,CUST0072,2023-05-28,2,East,Justin Austin,59,Iraq,2024-08-11,Charger,Electronics,201,333,666,402,264,2023-05-28,2023-05
ORD00824,PROD010,CUST0072,2024-01-25,2,South,Justin Austin,59,Iraq,2024-08-11,Charger,Electronics,201,333,666,402,264,2024-01-25,2024-01
ORD00998,PROD010,CUST0072,2023-10-03,4,South,Justin Austin,59,Iraq,2024-08-11,Charger,Electronics,201,333,1332,804,528,2023-10-03,2023-10
ORD00154,PROD010,CUST0082,2025-04-06,2,East,Kyle Kaufman,48,Kyrgyz Republic,2022-08-04,Charger,Electronics,201,333,666,402,264,2025-04-06,2025-04
ORD00626,PROD010,CUST0183,2025-01-31,4,West,Tracey Hernandez,45,South Africa,2023-09-13,Charger,Electronics,201,333,1332,804,528,2025-01-31,2025-01
ORD00497,PROD010,CUST0093,2023-11-05,1,East,Tyler Davis,64,Russian Federation,2024-12-17,Charger,Electronics,201,333,333,201,132,2023-11-05,2023-11
ORD00932,PROD010,CUST0141,2023-08-23,1,South,Matthew Griffin,54,Niue,2022-10-30,Charger,Electronics,201,333,333,201,132,2023-08-23,2023-08
ORD00183,PROD010,CUST0170,2024-01-26,2,North,Thomas Morgan,60,Palestinian Territory,2025-03-02,Charger,Electronics,201,333,666,402,264,2024-01-26,2024-01
ORD00366,PROD010,CUST0170,2024-10-25,3,South,Thomas Morgan,60,Palestinian Territory,2025-03-02,Charger,Electronics,201,333,999,603,396,2024-10-25,2024-10
ORD00967,PROD010,CUST0170,2024-09-27,2,West,Thomas Morgan,60,Palestinian Territory,2025-03-02,Charger,Electronics,201,333,666,402,264,2024-09-27,2024-09
ORD00185,PROD010,CUST0126,2024-01-18,2,West,Samantha Serrano,29,Mexico,2024-03-14,Charger,Electronics,201,333,666,402,264,2024-01-18,2024-01
